,Danceability,Mode,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),ID_CHECK,Song name,Artist,Album,ID
120,0.861,0,0.721,10,-4.473,0.133,0.39,0.00827,0.108,0.831,108.105,172690,5dFSwQk7dEGgccEpyzqskS,Big Thug Boys,AV,Big Thug Boys,5dFSwQk7dEGgccEpyzqskS
121,0.951,0,0.415,7,-6.847,0.077,0.572,0.00403,0.0792,0.633,108.014,151641,0lk5tzmaJWVAv5GBvpm3xu,Peru,Fireboy DML,Peru,0lk5tzmaJWVAv5GBvpm3xu
122,0.827,0,0.705,10,-6.756,0.0429,0.0813,0.00556,0.102,0.624,113.006,213992,1zwZ26A7OA5wTrA3FejCLL,Monalisa,Lojay,LV N ATTN,1zwZ26A7OA5wTrA3FejCLL
123,0.777,0,0.674,5,-8.998,0.147,0.236,0.00039,0.138,0.336,99.966,177000,3R2Etej4zzbt8LTs3rvJA1,Fashion Killer,Ayra Starr,19 & Dangerous,3R2Etej4zzbt8LTs3rvJA1
124,0.634,0,0.73,11,-7.353,0.385,0.378,2.04e-05,0.0985,0.575,101.901,181360,60lUecrFeE2t6QMJ1Nmsve,Anoti,Wizkid,Made In Lagos: Deluxe Edition,60lUecrFeE2t6QMJ1Nmsve
125,0.897,0,0.7,1,-2.776,0.117,0.0193,0.009,0.12,0.755,101.944,209760,6jdTkoEaer7XNGSblczoSu,Mood (feat. BNXN),Wizkid,Made In Lagos: Deluxe Edition,6jdTkoEaer7XNGSblczoSu
126,0.735,0,0.511,10,-5.734,0.109,0.392,0.0021,0.119,0.755,94.972,203027,6mAdcIFP25eb37HjkzglSh,Steady,Wizkid,Made In Lagos: Deluxe Edition,6mAdcIFP25eb37HjkzglSh
127,0.69,1,0.79,7,-5.212,0.276,0.494,1.03e-06,0.42,0.536,131.099,150518,7gXmbe9BLhegpPK4LTr6ZN,Na Today,Okese1,Na Today,7gXmbe9BLhegpPK4LTr6ZN
128,0.802,0,0.864,6,-5.442,0.0386,0.106,0.00107,0.0408,0.828,115.997,193758,7l8VNas2HcqyvsvOSjXDQt,High,Adekunle Gold,High,7l8VNas2HcqyvsvOSjXDQt
129,0.852,1,0.525,4,-9.363,0.0478,0.0938,0.000304,0.153,0.745,104.046,168462,6OOKa5alX6PoKUhSqg0ph7,Question (feat. Don Jazzy),Burna Boy,Question (feat. Don Jazzy),6OOKa5alX6PoKUhSqg0ph7
130,0.659,0,0.502,6,-11.088,0.405,0.556,5.46e-05,0.0953,0.497,199.891,182400,5VQagemEOLpJJikcLzDNYR,Crazy Tings,Tems,Crazy Tings,5VQagemEOLpJJikcLzDNYR
131,0.725,1,0.704,7,-4.592,0.251,0.0636,0.163,0.0991,0.483,204.004,171730,20hZEnFjyvUIk4YkONRGMZ,Lo Lo,Omah Lay,Get Layd,20hZEnFjyvUIk4YkONRGMZ
132,0.808,1,0.623,7,-8.787,0.168,0.251,1.28e-06,0.631,0.332,95.972,133592,5IPbL3A6dxajsR5VAlNkuN,Oshe,Joeboy,Somewhere Between Beauty & Magic,5IPbL3A6dxajsR5VAlNkuN
133,0.561,0,0.585,4,-5.218,0.0661,0.258,0.000514,0.102,0.292,102.017,178918,0hnfvkzawEjVVxBUWDEnEL,Dangerous (feat. Ayra Starr),Cheque,Bravo,0hnfvkzawEjVVxBUWDEnEL
134,0.804,0,0.615,10,-7.033,0.137,0.404,0.0,0.0987,0.816,100.058,158400,4tr4oHjFijp0EgISHYDIXe,Sip (Alcohol),Joeboy,Sip (Alcohol),4tr4oHjFijp0EgISHYDIXe
135,0.883,0,0.533,10,-12.851,0.0547,0.00597,0.00135,0.0731,0.2,112.017,328766,7b3991NnMDhwZRq7C2Cpgc,Ke Star - Remix,Focalistic,Ke Star (Remix),7b3991NnMDhwZRq7C2Cpgc
136,0.889,1,0.449,0,-8.334,0.264,0.233,2.74e-06,0.185,0.577,101.037,225768,2fMtRigMAdE6hXHm2WrzlQ,My Size,Juls,Sounds of My World,2fMtRigMAdE6hXHm2WrzlQ
137,0.837,1,0.53,8,-9.232,0.0718,0.29,2.4e-05,0.0769,0.625,99.995,161116,4ALqm90dxgYWOnwSxwWSzV,Intentionally,Juls,Sounds of My World,4ALqm90dxgYWOnwSxwWSzV
138,0.806,1,0.437,8,-8.401,0.305,0.298,0.00938,0.12,0.64,123.908,174290,32rNbbO5n6pqQVvMPTcXk0,Wish You,Juls,Sounds of My World,32rNbbO5n6pqQVvMPTcXk0
139,0.773,0,0.714,7,-3.786,0.272,0.236,0.0,0.0492,0.912,107.946,162361,6s5wglU27mZ8yTjbEJXFRV,Gimmie (feat. Rema),Diamond Platnumz,Gimmie (feat. Rema),6s5wglU27mZ8yTjbEJXFRV
140,0.546,0,0.681,1,-7.968,0.14,0.503,2.3e-06,0.0879,0.853,136.083,146368,5L845uQOeyOSSAhGPFEmLc,Testimony,BNXN fka Buju,Testimony,5L845uQOeyOSSAhGPFEmLc
141,0.736,0,0.534,0,-6.567,0.432,0.46,5.81e-06,0.108,0.71,178.067,151014,3oYQD6byDpOCx4hQzcY7GL,Something sweet,BNXN fka Buju,Sorry I'm Late,3oYQD6byDpOCx4hQzcY7GL
142,0.619,0,0.63,9,-5.801,0.189,0.461,8.68e-05,0.108,0.241,102.006,162000,1rykDqcJdmTcr8xqpkbEnc,OMG,Cina Soul,For Times We Lost,1rykDqcJdmTcr8xqpkbEnc
143,0.785,0,0.782,5,-6.803,0.0358,0.424,0.00644,0.108,0.635,109.961,212636,4NLFnAPoMAiuuK8iXnit6W,Ozumba Mbadiwe,Reekado Banks,Ozumba Mbadiwe,4NLFnAPoMAiuuK8iXnit6W
144,0.883,0,0.492,1,-7.979,0.0725,0.447,0.0019,0.128,0.296,109.974,196421,2pgDBO0ZAgvye7joSmdDm8,SAD GIRLZ LUV MONEY,Amaarae,THE ANGEL YOU DON'T KNOW,2pgDBO0ZAgvye7joSmdDm8
145,0.796,0,0.719,8,-7.018,0.138,0.036,0.0,0.0718,0.242,105.027,187000,1OoPhcM78evXIxjmSzCnmf,Bloody Samaritan,Ayra Starr,19 & Dangerous,1OoPhcM78evXIxjmSzCnmf
146,0.861,0,0.475,1,-11.952,0.0537,0.0325,0.322,0.0708,0.248,113.016,237876,3vTW0qXIitjhZW5kfTwBTv,Champion Sound,Davido,Champion Sound,3vTW0qXIitjhZW5kfTwBTv
147,0.784,0,0.865,11,-5.679,0.155,0.301,0.000324,0.11,0.491,115.96,184000,3yCYQ0uzJyX0GwJoF3QvAe,Holy Father,Mayorkun,Holy Father,3yCYQ0uzJyX0GwJoF3QvAe
148,0.92,1,0.554,6,-5.553,0.136,0.345,0.0,0.327,0.845,107.997,158400,4upQnh3K5k1xbVOr97fdG7,Oshe (feat. The Cavemen.),Kizz Daniel,Barnabas,4upQnh3K5k1xbVOr97fdG7
149,0.738,1,0.549,6,-9.704,0.0513,0.638,0.402,0.111,0.475,98.965,164848,0vNY7uNEG8El6doRdP21D5,Emiliana,CKay,Emiliana,0vNY7uNEG8El6doRdP21D5
150,0.618,1,0.339,1,-9.563,0.402,0.0803,4.82e-05,0.0593,0.624,171.587,181941,6qa632VoAHmcGj8QwfuFGH,M.O.O.D,Juls,Sounds of My World,6qa632VoAHmcGj8QwfuFGH
151,0.586,0,0.316,5,-11.81,0.0345,0.972,0.00364,0.126,0.367,89.967,184196,450u5gGMGwQXmtLSR7AN2s,Love Nwantiti (Acoustic Version),CKay,Love Nwantiti (Acoustic Version),450u5gGMGwQXmtLSR7AN2s
152,0.687,1,0.79,8,-7.122,0.194,0.119,2.57e-05,0.104,0.603,99.669,199198,5GmvLu8Ok9KqBakA6jTEVK,Abule,Patoranking,Three,5GmvLu8Ok9KqBakA6jTEVK
153,0.818,1,0.678,1,-6.437,0.0903,0.618,0.00258,0.0858,0.789,102.021,188824,6NPGARxLviKCfERFuSMiaO,CLOUD 9,SPINALL,CLOUD 9,6NPGARxLviKCfERFuSMiaO
154,0.549,1,0.646,11,-5.092,0.0967,0.454,0.0,0.109,0.76,126.774,190677,77eZIuMTB9HrQ86L4ljqEX,Baby Riddim,Fave,Baby Riddim,77eZIuMTB9HrQ86L4ljqEX
155,0.736,1,0.715,5,-3.019,0.112,0.626,0.0,0.137,0.706,96.11,183500,0tBpxTpcKDamZkjfHqVCEC,Tinkerbell (feat. Wizkid),R2Bees,Back 2 Basics,0tBpxTpcKDamZkjfHqVCEC
156,0.814,1,0.663,6,-5.542,0.0321,0.0487,1.96e-05,0.078,0.949,107.999,187667,7zxdoxoaFokQzMGv2s2Eum,Eboso,R2Bees,Back 2 Basics,7zxdoxoaFokQzMGv2s2Eum
157,0.764,0,0.883,5,-4.4,0.0394,0.0791,0.181,0.106,0.656,113.048,196398,5tqUOSmsaEOGeTYrycpbuV,Sure Banker,R2Bees,Back 2 Basics,5tqUOSmsaEOGeTYrycpbuV
158,0.9,1,0.762,2,-5.035,0.0372,0.742,0.00246,0.0681,0.802,113.006,208719,3PnkEOvEKu7s2qQJ5mHpNl,Come My Way,Wande Coal,Come My Way,3PnkEOvEKu7s2qQJ5mHpNl
159,0.758,0,0.676,9,-5.777,0.175,0.0624,0.0,0.104,0.75,99.706,213870,5F5OkyidOWn8gj4vQhD7QM,CHOPLIFE (feat. Patoranking),King Promise,CHOPLIFE (feat. Patoranking),5F5OkyidOWn8gj4vQhD7QM
160,0.493,0,0.745,11,-4.03,0.0538,0.542,0.0,0.191,0.755,202.039,205356,5aq2cLFArStEEhCeYR8gVX,Another One (feat. Stonebwoy),R2Bees,Back 2 Basics,5aq2cLFArStEEhCeYR8gVX
161,0.583,1,0.689,1,-5.19,0.132,0.251,0.0,0.0791,0.932,139.284,194864,574QNMkQGedluLOgr275s9,Second Sermon - Remix,Black Sherif,Second Sermon (Remix),574QNMkQGedluLOgr275s9
162,0.956,0,0.417,7,-7.892,0.0926,0.572,0.00071,0.0782,0.714,108.015,187111,3s1KwrLP0NlFWiWbjz6bfQ,Peru,Fireboy DML,Peru,3s1KwrLP0NlFWiWbjz6bfQ
163,0.811,1,0.781,11,-6.333,0.0428,0.376,0.001,0.121,0.824,107.007,219813,0prHRcmwD2Kk6no5sMovDD,Calm Down,Rema,Calm Down,0prHRcmwD2Kk6no5sMovDD
164,0.807,0,0.898,6,-5.837,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4iwiYqzoLImJraKQ9Pf2I2,Ameno Amapiano Remix (You Wanna Bamba),Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),4iwiYqzoLImJraKQ9Pf2I2
165,0.861,0,0.537,1,-8.199,0.159,0.504,0.0,0.289,0.769,102.014,151765,3UqcIgObI7zZk8e7nvqmfc,Finesse,Pheelz,Finesse,3UqcIgObI7zZk8e7nvqmfc
166,0.876,0,0.388,1,-7.1,0.341,0.605,0.176,0.11,0.485,109.882,141599,3t7hYVVDzf1VDUz0pu5Zy1,Baddest Boy,Skiibii,Baddest Boy,3t7hYVVDzf1VDUz0pu5Zy1
167,0.814,0,0.625,0,-5.596,0.0668,0.229,1.17e-05,0.171,0.504,97.992,191020,4whEqsp6wftlQKNZI2Rbul,Jealousy (feat. Boomski Radio),DarkoVibes,Jealousy (feat. Boomski Radio),4whEqsp6wftlQKNZI2Rbul
168,0.871,0,0.523,1,-4.395,0.16,0.55,0.00462,0.161,0.651,110.143,144065,4lDghGd035xrzGp6Yec2j1,Baddest Boy - Remix,Skiibii,Baddest Boy (Remix),4lDghGd035xrzGp6Yec2j1
